|       name |               hmsdms |                 ra |                  dec | label |
| G1902+1203 | 19h02m51s +12d03m21s | 285.71250000000003 |   12.055833333333334 |     g |
| G1914+1203 | 19h14m17s +12d03m21s |  288.5708333333333 |   12.055833333333334 |     g |
| G1925+1203 | 19h25m42s +12d03m21s |            291.425 |   12.055833333333334 |     g |
| G1937+1203 | 19h37m08s +12d03m21s |  294.2833333333333 |   12.055833333333334 |     g |
| T1948+1203 | 19h48m34s +12d03m21s | 297.14166666666665 |   12.055833333333334 |     t |
| T1959+1203 | 19h59m59s +12d03m21s | 299.99583333333334 |   12.055833333333334 |     t |
| T2011+1203 | 20h11m25s +12d03m21s | 302.85416666666663 |   12.055833333333334 |     t |
| T2022+1203 | 20h22m51s +12d03m21s |           305.7125 |   12.055833333333334 |     t |
| T2034+1203 | 20h34m17s +12d03m21s |  308.5708333333333 |   12.055833333333334 |     t |
| T2045+1203 | 20h45m42s +12d03m21s | 311.42499999999995 |   12.055833333333334 |     t |
| T2057+1203 | 20h57m08s +12d03m21s |  314.2833333333333 |   12.055833333333334 |     t |
| T2108+1203 | 21h08m34s +12d03m21s |  317.1416666666666 |   12.055833333333334 |     t |
| T2119+1203 | 21h19m59s +12d03m21s | 319.99583333333334 |   12.055833333333334 |     t |
| T2131+1203 | 21h31m25s +12d03m21s |  322.8541666666666 |   12.055833333333334 |     t |
| T2142+1203 | 21h42m51s +12d03m21s |           325.7125 |   12.055833333333334 |     t |
| T2154+1203 | 21h54m17s +12d03m21s |  328.5708333333333 |   12.055833333333334 |     t |
| T2205+1203 | 22h05m42s +12d03m21s | 331.42499999999995 |   12.055833333333334 |     t |
| T2217+1203 | 22h17m08s +12d03m21s |  334.2833333333333 |   12.055833333333334 |     t |
| T2228+1203 | 22h28m34s +12d03m21s |  337.1416666666666 |   12.055833333333334 |     t |
| T2239+1203 | 22h39m59s +12d03m21s |  339.9958333333333 |   12.055833333333334 |     t |
| T2251+1203 | 22h51m25s +12d03m21s | 342.85416666666663 |   12.055833333333334 |     t |
| T2302+1203 | 23h02m51s +12d03m21s |           345.7125 |   12.055833333333334 |     t |
| T2314+1203 | 23h14m17s +12d03m21s |  348.5708333333333 |   12.055833333333334 |     t |
| T2325+1203 | 23h25m42s +12d03m21s | 351.42499999999995 |   12.055833333333334 |     t |
| T2337+1203 | 23h37m08s +12d03m21s |  354.2833333333333 |   12.055833333333334 |     t |
| T2348+1203 | 23h48m34s +12d03m21s | 357.14166666666665 |   12.055833333333334 |     t |
| T2359+1203 | 23h59m59s +12d03m21s | 359.99583333333334 |   12.055833333333334 |     t |
| T0000+1429 | 00h00m00s +14d29m16s |                0.0 |   14.487777777777778 |     t |
| T0011+1429 | 00h11m31s +14d29m16s |  2.879166666666666 |   14.487777777777778 |     t |
| T0023+1429 | 00h23m02s +14d29m16s |  5.758333333333333 |   14.487777777777778 |     t |
| T0034+1429 | 00h34m33s +14d29m16s |             8.6375 |   14.487777777777778 |     t |
| T0046+1429 | 00h46m04s +14d29m16s | 11.516666666666666 |   14.487777777777778 |     t |
| T0057+1429 | 00h57m35s +14d29m16s |  14.39583333333333 |   14.487777777777778 |     t |
| T0109+1429 | 01h09m07s +14d29m16s | 17.279166666666665 |   14.487777777777778 |     t |
| T0120+1429 | 01h20m38s +14d29m16s |  20.15833333333333 |   14.487777777777778 |     t |
| T0132+1429 | 01h32m09s +14d29m16s | 23.037499999999994 |   14.487777777777778 |     t |
| T0143+1429 | 01h43m40s +14d29m16s | 25.916666666666664 |   14.487777777777778 |     t |
| T0155+1429 | 01h55m11s +14d29m16s | 28.795833333333327 |   14.487777777777778 |     t |
| T0206+1429 | 02h06m43s +14d29m16s | 31.679166666666667 |   14.487777777777778 |     t |
| T0218+1429 | 02h18m14s +14d29m16s |  34.55833333333333 |   14.487777777777778 |     t |
| T0229+1429 | 02h29m45s +14d29m16s |            37.4375 |   14.487777777777778 |     t |
| T0241+1429 | 02h41m16s +14d29m16s |  40.31666666666666 |   14.487777777777778 |     t |
| T0252+1429 | 02h52m48s +14d29m16s | 43.199999999999996 |   14.487777777777778 |     t |
| T0304+1429 | 03h04m19s +14d29m16s | 46.079166666666666 |   14.487777777777778 |     t |
| T0315+1429 | 03h15m50s +14d29m16s |  48.95833333333333 |   14.487777777777778 |     t |
| T0327+1429 | 03h27m21s +14d29m16s |            51.8375 |   14.487777777777778 |     t |
| T0338+1429 | 03h38m52s +14d29m16s |  54.71666666666666 |   14.487777777777778 |     t |
| T0350+1429 | 03h50m24s +14d29m16s | 57.599999999999994 |   14.487777777777778 |     t |
| T0401+1429 | 04h01m55s +14d29m16s |  60.47916666666666 |   14.487777777777778 |     t |
| T0413+1429 | 04h13m26s +14d29m16s | 63.358333333333334 |   14.487777777777778 |     t |
| T0424+1429 | 04h24m57s +14d29m16s |            66.2375 |   14.487777777777778 |     t |
| T0436+1429 | 04h36m28s +14d29m16s |  69.11666666666666 |   14.487777777777778 |     t |
| T0448+1429 | 04h48m00s +14d29m16s |  71.99999999999999 |   14.487777777777778 |     t |
| T0459+1429 | 04h59m31s +14d29m16s |  74.87916666666665 |   14.487777777777778 |     t |
| T0511+1429 | 05h11m02s +14d29m16s |  77.75833333333333 |   14.487777777777778 |     t |
| T0522+1429 | 05h22m33s +14d29m16s |  80.63749999999997 |   14.487777777777778 |     t |
| T0534+1429 | 05h34m04s +14d29m16s |  83.51666666666665 |   14.487777777777778 |     t |
| T0545+1429 | 05h45m35s +14d29m16s |  86.39583333333331 |   14.487777777777778 |     t |
| T0557+1429 | 05h57m07s +14d29m16s |  89.27916666666667 |   14.487777777777778 |     t |
| G0608+1429 | 06h08m38s +14d29m16s |  92.15833333333333 |   14.487777777777778 |     g |
| G0620+1429 | 06h20m09s +14d29m16s |            95.0375 |   14.487777777777778 |     g |
| G0631+1429 | 06h31m40s +14d29m16s |  97.91666666666666 |   14.487777777777778 |     g |
| G0643+1429 | 06h43m11s +14d29m16s | 100.79583333333332 |   14.487777777777778 |     g |
| T0654+1429 | 06h54m43s +14d29m16s | 103.67916666666666 |   14.487777777777778 |     t |
| T0706+1429 | 07h06m14s +14d29m16s | 106.55833333333331 |   14.487777777777778 |     t |
| T0717+1429 | 07h17m45s +14d29m16s | 109.43749999999999 |   14.487777777777778 |     t |
| T0729+1429 | 07h29m16s +14d29m16s | 112.31666666666665 |   14.487777777777778 |     t |
| T0740+1429 | 07h40m47s +14d29m16s | 115.19583333333333 |   14.487777777777778 |     t |
| T0752+1429 | 07h52m19s +14d29m16s | 118.07916666666667 |   14.487777777777778 |     t |
| T0803+1429 | 08h03m50s +14d29m16s | 120.95833333333333 |   14.487777777777778 |     t |
| T0815+1429 | 08h15m21s +14d29m16s | 123.83749999999999 |   14.487777777777778 |     t |
| T0826+1429 | 08h26m52s +14d29m16s | 126.71666666666667 |   14.487777777777778 |     t |
| T0838+1429 | 08h38m23s +14d29m16s |  129.5958333333333 |   14.487777777777778 |     t |
| T0849+1429 | 08h49m55s +14d29m16s | 132.47916666666666 |   14.487777777777778 |     t |
| T0901+1429 | 09h01m26s +14d29m16s | 135.35833333333332 |   14.487777777777778 |     t |
| T0912+1429 | 09h12m57s +14d29m16s | 138.23749999999998 |   14.487777777777778 |     t |
| T0924+1429 | 09h24m28s +14d29m16s | 141.11666666666665 |   14.487777777777778 |     t |
| T0935+1429 | 09h35m59s +14d29m16s | 143.99583333333334 |   14.487777777777778 |     t |
| T0947+1429 | 09h47m31s +14d29m16s | 146.87916666666666 |   14.487777777777778 |     t |
| T0959+1429 | 09h59m02s +14d29m16s |  149.7583333333333 |   14.487777777777778 |     t |
| T1010+1429 | 10h10m33s +14d29m16s |           152.6375 |   14.487777777777778 |     t |
| T1022+1429 | 10h22m04s +14d29m16s | 155.51666666666665 |   14.487777777777778 |     t |
| T1033+1429 | 10h33m35s +14d29m16s | 158.39583333333334 |   14.487777777777778 |     t |
| T1045+1429 | 10h45m07s +14d29m16s | 161.27916666666664 |   14.487777777777778 |     t |
| T1056+1429 | 10h56m38s +14d29m16s |  164.1583333333333 |   14.487777777777778 |     t |
| T1108+1429 | 11h08m09s +14d29m16s | 167.03749999999997 |   14.487777777777778 |     t |
| T1119+1429 | 11h19m40s +14d29m16s | 169.91666666666663 |   14.487777777777778 |     t |
| T1131+1429 | 11h31m11s +14d29m16s | 172.79583333333332 |   14.487777777777778 |     t |
| T1142+1429 | 11h42m43s +14d29m16s | 175.67916666666662 |   14.487777777777778 |     t |
| T1154+1429 | 11h54m14s +14d29m16s | 178.55833333333334 |   14.487777777777778 |     t |
| T1205+1429 | 12h05m45s +14d29m16s | 181.43749999999997 |   14.487777777777778 |     t |
| T1217+1429 | 12h17m16s +14d29m16s | 184.31666666666666 |   14.487777777777778 |     t |
| T1228+1429 | 12h28m47s +14d29m16s |  187.1958333333333 |   14.487777777777778 |     t |
| T1240+1429 | 12h40m19s +14d29m16s | 190.07916666666662 |   14.487777777777778 |     t |
| T1251+1429 | 12h51m50s +14d29m16s | 192.95833333333331 |   14.487777777777778 |     t |
| T1303+1429 | 13h03m21s +14d29m16s | 195.83749999999998 |   14.487777777777778 |     t |
| T1314+1429 | 13h14m52s +14d29m16s | 198.71666666666664 |   14.487777777777778 |     t |
| T1326+1429 | 13h26m23s +14d29m16s |  201.5958333333333 |   14.487777777777778 |     t |
| T1337+1429 | 13h37m55s +14d29m16s | 204.47916666666666 |   14.487777777777778 |     t |
| T1349+1429 | 13h49m26s +14d29m16s |  207.3583333333333 |   14.487777777777778 |     t |
| T1400+1429 | 14h00m57s +14d29m16s | 210.23749999999998 |   14.487777777777778 |     t |
| T1412+1429 | 14h12m28s +14d29m16s | 213.11666666666662 |   14.487777777777778 |     t |
| T1423+1429 | 14h23m59s +14d29m16s |  215.9958333333333 |   14.487777777777778 |     t |
| T1435+1429 | 14h35m31s +14d29m16s | 218.87916666666666 |   14.487777777777778 |     t |
| T1447+1429 | 14h47m02s +14d29m16s |  221.7583333333333 |   14.487777777777778 |     t |
| T1458+1429 | 14h58m33s +14d29m16s |           224.6375 |   14.487777777777778 |     t |
| T1510+1429 | 15h10m04s +14d29m16s | 227.51666666666662 |   14.487777777777778 |     t |
| T1521+1429 | 15h21m35s +14d29m16s | 230.39583333333331 |   14.487777777777778 |     t |
| T1533+1429 | 15h33m07s +14d29m16s | 233.27916666666664 |   14.487777777777778 |     t |
| T1544+1429 | 15h44m38s +14d29m16s |  236.1583333333333 |   14.487777777777778 |     t |
| T1556+1429 | 15h56m09s +14d29m16s | 239.03749999999997 |   14.487777777777778 |     t |
| T1607+1429 | 16h07m40s +14d29m16s | 241.91666666666666 |   14.487777777777778 |     t |
| T1619+1429 | 16h19m11s +14d29m16s |  244.7958333333333 |   14.487777777777778 |     t |
| T1630+1429 | 16h30m43s +14d29m16s | 247.67916666666665 |   14.487777777777778 |     t |
| T1642+1429 | 16h42m14s +14d29m16s | 250.55833333333328 |   14.487777777777778 |     t |
| T1653+1429 | 16h53m45s +14d29m16s | 253.43749999999994 |   14.487777777777778 |     t |
| T1705+1429 | 17h05m16s +14d29m16s |  256.3166666666666 |   14.487777777777778 |     t |
| T1716+1429 | 17h16m47s +14d29m16s |  259.1958333333333 |   14.487777777777778 |     t |
| T1728+1429 | 17h28m19s +14d29m16s |  262.0791666666666 |   14.487777777777778 |     t |
| T1739+1429 | 17h39m50s +14d29m16s |  264.9583333333333 |   14.487777777777778 |     t |
| T1751+1429 | 17h51m21s +14d29m16s |           267.8375 |   14.487777777777778 |     t |
| T1802+1429 | 18h02m52s +14d29m16s | 270.71666666666664 |   14.487777777777778 |     t |
| T1814+1429 | 18h14m23s +14d29m16s |  273.5958333333333 |   14.487777777777778 |     t |
| T1825+1429 | 18h25m55s +14d29m16s |  276.4791666666667 |   14.487777777777778 |     t |
| T1837+1429 | 18h37m26s +14d29m16s |  279.3583333333333 |   14.487777777777778 |     t |
| T1848+1429 | 18h48m57s +14d29m16s | 282.23749999999995 |   14.487777777777778 |     t |
| G1900+1429 | 19h00m28s +14d29m16s |  285.1166666666667 |   14.487777777777778 |     g |
| G1911+1429 | 19h11m59s +14d29m16s | 287.99583333333334 |   14.487777777777778 |     g |
| G1923+1429 | 19h23m31s +14d29m16s |  290.8791666666666 |   14.487777777777778 |     g |
| G1935+1429 | 19h35m02s +14d29m16s | 293.75833333333327 |   14.487777777777778 |     g |
| T1946+1429 | 19h46m33s +14d29m16s | 296.63749999999993 |   14.487777777777778 |     t |
| T1958+1429 | 19h58m04s +14d29m16s |  299.5166666666666 |   14.487777777777778 |     t |
| T2009+1429 | 20h09m35s +14d29m16s | 302.39583333333326 |   14.487777777777778 |     t |
| T2021+1429 | 20h21m07s +14d29m16s | 305.27916666666664 |   14.487777777777778 |     t |
| T2032+1429 | 20h32m38s +14d29m16s |  308.1583333333333 |   14.487777777777778 |     t |
| T2044+1429 | 20h44m09s +14d29m16s |           311.0375 |   14.487777777777778 |     t |
| T2055+1429 | 20h55m40s +14d29m16s |  313.9166666666667 |   14.487777777777778 |     t |
| T2107+1429 | 21h07m11s +14d29m16s |  316.7958333333333 |   14.487777777777778 |     t |
| T2118+1429 | 21h18m43s +14d29m16s |  319.6791666666667 |   14.487777777777778 |     t |
| T2130+1429 | 21h30m14s +14d29m16s |  322.5583333333333 |   14.487777777777778 |     t |
| T2141+1429 | 21h41m45s +14d29m16s | 325.43749999999994 |   14.487777777777778 |     t |
| T2153+1429 | 21h53m16s +14d29m16s |  328.3166666666666 |   14.487777777777778 |     t |
| T2204+1429 | 22h04m47s +14d29m16s |  331.1958333333333 |   14.487777777777778 |     t |
| T2216+1429 | 22h16m19s +14d29m16s |  334.0791666666666 |   14.487777777777778 |     t |
| T2227+1429 | 22h27m50s +14d29m16s |  336.9583333333333 |   14.487777777777778 |     t |
| T2239+1429 | 22h39m21s +14d29m16s |  339.8374999999999 |   14.487777777777778 |     t |
| T2250+1429 | 22h50m52s +14d29m16s |  342.7166666666666 |   14.487777777777778 |     t |
| T2302+1429 | 23h02m23s +14d29m16s |  345.5958333333333 |   14.487777777777778 |     t |
| T2313+1429 | 23h13m55s +14d29m16s | 348.47916666666663 |   14.487777777777778 |     t |
| T2325+1429 | 23h25m26s +14d29m16s |  351.3583333333333 |   14.487777777777778 |     t |
| T2336+1429 | 23h36m57s +14d29m16s | 354.23749999999995 |   14.487777777777778 |     t |
| T2348+1429 | 23h48m28s +14d29m16s |  357.1166666666667 |   14.487777777777778 |     t |
| T2359+1429 | 23h59m59s +14d29m16s | 359.99583333333334 |   14.487777777777778 |     t |
| T0000+1655 | 00h00m00s +16d55m12s |                0.0 |                16.92 |     t |
| T0011+1655 | 00h11m36s +16d55m12s | 2.8999999999999995 |                16.92 |     t |
| T0023+1655 | 00h23m13s +16d55m12s |  5.804166666666666 |                16.92 |     t |
| T0034+1655 | 00h34m50s +16d55m12s |  8.708333333333332 |                16.92 |     t |
| T0046+1655 | 00h46m27s +16d55m12s | 11.612499999999999 |                16.92 |     t |
| T0058+1655 | 00h58m03s +16d55m12s |            14.5125 |                16.92 |     t |
| T0109+1655 | 01h09m40s +16d55m12s | 17.416666666666664 |                16.92 |     t |
| T0121+1655 | 01h21m17s +16d55m12s | 20.320833333333333 |                16.92 |     t |
| T0132+1655 | 01h32m54s +16d55m12s | 23.224999999999994 |                16.92 |     t |
| T0144+1655 | 01h44m30s +16d55m12s | 26.124999999999996 |                16.92 |     t |
| T0156+1655 | 01h56m07s +16d55m12s | 29.029166666666665 |                16.92 |     t |
| T0207+1655 | 02h07m44s +16d55m12s | 31.933333333333334 |                16.92 |     t |
| T0219+1655 | 02h19m21s +16d55m12s |  34.83749999999999 |                16.92 |     t |
| T0230+1655 | 02h30m58s +16d55m12s |  37.74166666666666 |                16.92 |     t |
| T0242+1655 | 02h42m34s +16d55m12s | 40.641666666666666 |                16.92 |     t |
| T0254+1655 | 02h54m11s +16d55m12s |  43.54583333333333 |                16.92 |     t |
| T0305+1655 | 03h05m48s +16d55m12s | 46.449999999999996 |                16.92 |     t |
| T0317+1655 | 03h17m25s +16d55m12s | 49.354166666666664 |                16.92 |     t |
| T0329+1655 | 03h29m01s +16d55m12s |  52.25416666666666 |                16.92 |     t |
| T0340+1655 | 03h40m38s +16d55m12s | 55.158333333333324 |                16.92 |     t |
| T0352+1655 | 03h52m15s +16d55m12s |            58.0625 |                16.92 |     t |
| T0403+1655 | 04h03m52s +16d55m12s |  60.96666666666665 |                16.92 |     t |
| T0415+1655 | 04h15m29s +16d55m12s |  63.87083333333333 |                16.92 |     t |
| T0427+1655 | 04h27m05s +16d55m12s |  66.77083333333333 |                16.92 |     t |
| T0438+1655 | 04h38m42s +16d55m12s |  69.67499999999998 |                16.92 |     t |
| T0450+1655 | 04h50m19s +16d55m12s |  72.57916666666665 |                16.92 |     t |
| T0501+1655 | 05h01m56s +16d55m12s |  75.48333333333332 |                16.92 |     t |
| T0513+1655 | 05h13m32s +16d55m12s |  78.38333333333333 |                16.92 |     t |
| T0525+1655 | 05h25m09s +16d55m12s |            81.2875 |                16.92 |     t |
| T0536+1655 | 05h36m46s +16d55m12s |  84.19166666666665 |                16.92 |     t |
| T0548+1655 | 05h48m23s +16d55m12s |  87.09583333333332 |                16.92 |     t |
| G0600+1655 | 06h00m00s +16d55m12s |  89.99999999999999 |                16.92 |     g |
| G0611+1655 | 06h11m36s +16d55m12s |  92.89999999999999 |                16.92 |     g |
| G0623+1655 | 06h23m13s +16d55m12s |  95.80416666666666 |                16.92 |     g |
| G0634+1655 | 06h34m50s +16d55m12s |  98.70833333333333 |                16.92 |     g |
| T0646+1655 | 06h46m27s +16d55m12s |           101.6125 |                16.92 |     t |
| T0658+1655 | 06h58m03s +16d55m12s | 104.51249999999999 |                16.92 |     t |
| T0709+1655 | 07h09m40s +16d55m12s | 107.41666666666666 |                16.92 |     t |
| T0721+1655 | 07h21m17s +16d55m12s | 110.32083333333331 |                16.92 |     t |
| T0732+1655 | 07h32m54s +16d55m12s | 113.22499999999998 |                16.92 |     t |
| T0744+1655 | 07h44m30s +16d55m12s |            116.125 |                16.92 |     t |
| T0756+1655 | 07h56m07s +16d55m12s | 119.02916666666665 |                16.92 |     t |
| T0807+1655 | 08h07m44s +16d55m12s | 121.93333333333332 |                16.92 |     t |
| T0819+1655 | 08h19m21s +16d55m12s | 124.83749999999998 |                16.92 |     t |
| T0830+1655 | 08h30m58s +16d55m12s | 127.74166666666666 |                16.92 |     t |
| T0842+1655 | 08h42m34s +16d55m12s | 130.64166666666662 |                16.92 |     t |
| T0854+1655 | 08h54m11s +16d55m12s | 133.54583333333332 |                16.92 |     t |
| T0905+1655 | 09h05m48s +16d55m12s |             136.45 |                16.92 |     t |
| T0917+1655 | 09h17m25s +16d55m12s | 139.35416666666666 |                16.92 |     t |
| T0929+1655 | 09h29m01s +16d55m12s | 142.25416666666663 |                16.92 |     t |
| T0940+1655 | 09h40m38s +16d55m12s |  145.1583333333333 |                16.92 |     t |
| T0952+1655 | 09h52m15s +16d55m12s |           148.0625 |                16.92 |     t |
| T1003+1655 | 10h03m52s +16d55m12s | 150.96666666666667 |                16.92 |     t |
| T1015+1655 | 10h15m29s +16d55m12s |  153.8708333333333 |                16.92 |     t |
| T1027+1655 | 10h27m05s +16d55m12s |  156.7708333333333 |                16.92 |     t |
